sound_id,bpm,rolloff,flux,rms,flatness,spectral_complexity,pitch,loudness,mood
3011,132.04,2020.4188,1.2989,0.1494,0.8876,22.855,2437.8153,14.291,Cloud Rap/Experimental
3012,112.53,3499.4985,1.5098,0.1022,0.5438,22.3197,1935.808,8.2689,Introspective Rap
3013,164.36,1702.0809,1.3143,0.2654,0.8643,26.6204,2259.8837,31.2463,Cloud Rap/Experimental
3014,98.96,1363.3394,1.1025,0.2649,0.9229,27.3715,1985.9156,29.526,Club/Party Rap
3015,165.71,1376.1842,1.1876,0.2546,0.9349,29.1234,2204.8374,27.1286,Cloud Rap/Experimental
3016,140.71,3153.2991,1.3795,0.1616,0.7559,23.2481,1537.129,15.7135,Lo-Fi Hip Hop/Chill Rap
3017,99.9,1495.8266,1.1151,0.2204,0.8701,26.5062,2122.6741,23.1483,Cloud Rap/Experimental
3018,123.66,1692.3804,1.1187,0.1342,0.9076,15.6208,2500.541,12.6286,Lo-Fi Hip Hop/Chill Rap
3019,152.48,1450.5331,1.0237,0.0911,0.7514,16.509,1190.1387,7.081,Introspective Rap
3020,99.93,1629.1665,1.2385,0.1564,0.8268,20.9658,2283.0125,15.4143,Club/Party Rap
3021,139.86,856.9995,0.9354,0.081,0.7824,10.6548,1225.8084,6.1408,Lo-Fi Hip Hop/Chill Rap
3022,93.34,963.6397,1.2181,0.2728,0.9081,23.6294,2441.1806,30.8764,Club/Party Rap
3023,91.85,1239.1975,1.265,0.089,0.9258,11.0538,1631.6017,6.8852,Cloud Rap/Experimental
3024,120.04,1957.5584,1.1443,0.1975,0.8643,27.0093,1966.3655,20.3335,Cloud Rap/Experimental
3025,163.21,2728.2192,1.2292,0.1381,0.752,22.4318,1829.0128,12.5187,Lo-Fi Hip Hop/Chill Rap
3026,80.0,2432.3592,1.2963,0.1416,0.7273,25.3477,1465.2537,12.9357,Lo-Fi Hip Hop/Chill Rap
3027,141.02,1063.8795,1.274,0.1884,0.8606,12.7323,2440.4893,18.7807,Lo-Fi Hip Hop/Chill Rap
3028,178.21,1078.8804,1.1845,0.2751,0.935,21.0811,2465.4054,31.6334,Introspective Rap
3029,118.18,2257.6775,1.3272,0.2156,0.7634,22.6413,2030.4977,24.35,Introspective Rap
3030,110.67,1575.7835,1.3626,0.3016,0.8729,29.4244,2582.1043,35.7563,Introspective Rap
3031,89.99,966.7601,1.0464,0.1326,0.8401,11.7305,2916.5661,12.5922,Cloud Rap/Experimental
3032,93.44,798.8042,0.8607,0.1238,0.8676,11.9036,1144.0053,10.5948,Cloud Rap/Experimental
3033,120.1,2390.2894,1.1224,0.1473,0.8679,30.7222,1463.9265,13.204,Cloud Rap/Experimental
3034,120.03,2060.44,1.1809,0.2316,0.8577,25.3937,2114.2274,25.3625,Cloud Rap/Experimental
3035,129.04,1081.9285,1.0877,0.1854,0.9514,23.3259,1820.2331,18.0135,Lo-Fi Hip Hop/Chill Rap
3036,156.28,1684.9838,1.3164,0.1691,0.8347,20.3611,2145.4304,16.4574,Introspective Rap
3037,133.32,980.7259,1.5046,0.1346,0.8729,8.9768,3141.5022,11.8324,Cloud Rap/Experimental
3038,73.98,1163.3076,1.4982,0.2435,0.9187,21.9332,2932.469,26.6134,Trap/Drill
3039,93.79,1911.3597,1.4249,0.0871,0.8421,11.252,2037.3586,6.9585,Club/Party Rap
3040,139.94,758.3248,1.0823,0.1481,0.8879,10.6732,2253.1376,14.4036,Club/Party Rap
3041,87.99,3879.1666,1.4135,0.1318,0.7182,17.9059,2139.0057,12.0125,Club/Party Rap
3042,139.51,588.651,1.3059,0.1661,0.9773,7.9478,2458.2449,15.6915,Club/Party Rap
3043,72.04,1886.1194,1.4049,0.2221,0.901,30.3453,2224.2553,23.4434,Club/Party Rap
3044,143.24,1388.9176,1.3168,0.1894,0.854,17.3931,2436.8569,20.2304,Introspective Rap
3045,91.05,1989.6077,1.374,0.1048,0.6855,11.7681,2017.4088,9.1924,Lo-Fi Hip Hop/Chill Rap
3046,140.68,2872.4996,1.1252,0.2235,0.8343,33.5864,2115.6804,24.6664,Cloud Rap/Experimental
3047,120.0,1087.3654,1.1824,0.2899,0.9273,27.7972,2382.903,33.1271,Club/Party Rap
3048,124.22,1300.5339,1.2032,0.2731,0.9226,30.0474,2080.8597,30.6205,Introspective Rap
3049,162.68,1102.9737,1.3219,0.2582,0.8645,22.3883,2124.9861,29.086,Club/Party Rap
3050,150.23,1001.3937,1.3873,0.3193,0.9019,25.2588,2515.5465,38.0025,Club/Party Rap
3051,150.37,870.2947,1.2081,0.2634,0.9509,23.414,2373.0913,29.0683,Trap/Drill
3052,106.1,1200.0554,1.2439,0.2165,0.909,23.0292,2331.2044,23.3617,Cloud Rap/Experimental
3053,116.26,1621.3287,1.1563,0.2263,0.912,29.5812,2036.999,24.3055,Trap/Drill
3054,94.94,1196.582,1.0154,0.1323,0.9345,19.0307,2105.5544,11.4994,Club/Party Rap
3055,143.94,1090.0156,1.2158,0.2865,0.9401,29.3152,2343.909,32.5037,Lo-Fi Hip Hop/Chill Rap
3056,119.99,1108.3851,1.2243,0.2095,0.8582,18.5856,2387.0228,22.4788,Club/Party Rap
3057,129.79,851.6503,1.3301,0.3555,0.9277,29.0318,2704.1283,44.1444,Club/Party Rap
3058,119.99,1346.1386,1.3146,0.2529,0.9143,28.2871,2172.0966,27.6958,Lo-Fi Hip Hop/Chill Rap
3059,112.71,1438.2421,1.2814,0.2958,0.9143,36.9432,2253.5995,33.9645,Club/Party Rap
3060,144.72,1762.6713,1.061,0.1444,0.8868,18.5407,2091.1734,13.9318,Club/Party Rap
3061,154.78,1946.0676,1.2623,0.2936,0.8324,30.4702,2006.3814,33.6915,Trap/Drill
3062,86.07,1098.6141,1.3385,0.2715,0.9041,23.4629,2537.5315,31.5263,Club/Party Rap
3063,120.99,1617.9911,1.1648,0.1736,0.8965,25.7178,2424.437,17.3968,Club/Party Rap
3064,131.97,1254.2687,1.3738,0.2678,0.8711,20.9027,2636.395,31.2798,Lo-Fi Hip Hop/Chill Rap
3065,116.31,1249.9151,1.3404,0.3423,0.8628,36.0567,2228.979,40.5703,Club/Party Rap
3066,116.66,1328.8133,1.1522,0.1968,0.9127,25.0209,1879.4665,20.0798,Introspective Rap
3067,129.85,1059.6512,1.3453,0.293,0.9019,25.388,2481.0355,33.9134,Club/Party Rap
3068,131.97,1271.8673,1.258,0.2809,0.8989,25.5301,2166.7826,32.1732,Club/Party Rap
3069,118.61,1290.197,1.1882,0.3089,0.8969,32.1279,1777.7308,35.5816,Club/Party Rap
3070,129.97,823.1508,1.3349,0.3093,0.925,24.0674,2683.5545,36.2012,Lo-Fi Hip Hop/Chill Rap
3071,135.05,1382.6675,1.3784,0.2737,0.8913,27.1943,2074.4077,31.62,Club/Party Rap
3072,107.36,1428.4946,1.1574,0.2151,0.8245,21.1732,1853.6826,22.9911,Trap/Drill
3073,122.95,1262.1601,1.079,0.2689,0.9133,32.4733,2169.1612,31.2837,Club/Party Rap
3074,136.03,2424.55,1.348,0.1881,0.8496,19.3947,2193.9123,19.7934,Club/Party Rap
3075,123.9,928.8062,1.2401,0.2881,0.9156,22.5367,2376.4322,33.0414,Club/Party Rap
3076,129.02,1146.77,1.2976,0.315,0.9275,33.3653,2270.8674,36.7886,Club/Party Rap
3077,104.1,979.1201,1.1843,0.2933,0.92,24.0873,2367.8257,34.1313,Club/Party Rap
3078,136.72,1522.8692,1.2533,0.2339,0.8787,27.4718,2239.4824,25.4568,Lo-Fi Hip Hop/Chill Rap
3079,133.95,945.8333,1.3314,0.3063,0.8837,21.6925,2697.5942,35.7564,Club/Party Rap
3080,114.73,1692.0233,1.1726,0.3096,0.8779,35.0137,1992.8614,36.3045,Club/Party Rap
3081,99.94,893.6826,1.2845,0.3237,0.8947,26.8481,2695.8027,38.7471,Club/Party Rap
3082,91.94,652.8171,1.1449,0.2968,0.949,28.5927,2312.8167,33.8675,Club/Party Rap
3083,126.89,1234.3287,1.1956,0.2698,0.9241,30.4071,2267.2315,30.096,Club/Party Rap
3084,89.94,915.4092,1.4538,0.2954,0.9315,26.4051,2355.6433,34.4212,Introspective Rap
3085,133.58,741.8233,1.1646,0.3288,0.9416,31.2932,3012.9385,38.9073,Club/Party Rap
3086,139.77,1269.5282,1.0994,0.2386,0.8673,24.9627,1787.0104,25.9703,Club/Party Rap
3087,105.04,2149.6844,1.5539,0.282,0.8648,28.0231,2724.0098,32.3231,Club/Party Rap
3088,172.27,1387.5304,1.3017,0.3323,0.8961,29.3748,2507.7921,39.6271,Lo-Fi Hip Hop/Chill Rap
3089,116.26,956.2684,1.1759,0.2592,0.9301,27.1656,2553.8875,29.3358,Club/Party Rap
3090,136.53,944.359,1.3038,0.3441,0.8868,26.3917,2655.3103,42.2369,Introspective Rap
3091,154.76,1260.759,1.1358,0.2911,0.9189,33.8621,2248.1239,32.6873,Club/Party Rap
3092,148.81,1325.9269,1.3152,0.2347,0.899,21.8246,2548.2676,25.5567,Club/Party Rap
3093,109.92,693.4304,1.2944,0.3133,0.9255,22.7538,2823.9477,36.6409,Trap/Drill
3094,119.99,1346.1386,1.3146,0.2529,0.9143,28.2871,2172.0966,27.6958,Lo-Fi Hip Hop/Chill Rap
3095,134.62,1243.7641,1.4704,0.2966,0.9126,29.2467,2537.3371,34.523,Lo-Fi Hip Hop/Chill Rap
3096,152.36,1595.3225,1.1394,0.2334,0.8923,33.7454,2127.7115,24.9864,Club/Party Rap
3097,161.72,1125.6188,1.39,0.2824,0.908,22.9955,2260.9162,32.1848,Club/Party Rap
3098,97.42,1225.6596,1.5653,0.258,0.9126,18.6661,2549.6072,29.4894,Club/Party Rap
3099,96.02,864.6468,1.2373,0.3453,0.9297,27.2902,2745.5004,41.8394,Trap/Drill
3100,128.61,1245.6961,1.2689,0.3112,0.9071,33.5331,2467.4134,36.3006,Club/Party Rap
3101,92.97,2109.479,1.2582,0.3396,0.7789,36.2876,2450.1766,42.001,Introspective Rap
3102,78.41,947.9973,1.1002,0.2635,0.9218,23.8081,1846.4329,29.5017,Club/Party Rap
3103,91.66,1404.6939,1.1661,0.2165,0.8938,22.1062,2021.0816,23.3285,Lo-Fi Hip Hop/Chill Rap
3104,89.96,1543.9561,1.3415,0.3199,0.9078,31.2845,2258.1594,38.5706,Lo-Fi Hip Hop/Chill Rap
3105,80.0,1497.1862,1.3969,0.3494,0.8848,32.85,2366.7329,42.6246,Club/Party Rap
3106,123.69,1745.0725,1.3882,0.3106,0.8735,29.7526,2432.978,36.7961,Introspective Rap
3107,109.93,1870.9537,1.2866,0.2703,0.8017,31.3297,1914.4783,31.4679,Club/Party Rap
3108,122.01,1244.0045,1.2414,0.254,0.8876,25.4811,2234.5404,28.5141,Club/Party Rap
3109,103.08,1277.7581,1.0975,0.1942,0.8781,19.5299,2430.4664,20.3381,Club/Party Rap
3110,114.95,524.7076,1.2057,0.3564,0.8968,26.8664,2684.2041,43.9263,Club/Party Rap
3111,136.91,1902.7764,1.1893,0.2165,0.8974,29.5002,2090.2179,22.4788,Club/Party Rap
3112,123.43,1353.9088,1.2209,0.2547,0.8792,28.857,1813.2449,28.1862,Club/Party Rap
3113,122.33,1291.0738,1.3356,0.3273,0.8881,24.0752,2889.4489,39.6104,Trap/Drill
3114,108.87,821.9664,1.2775,0.2189,0.884,17.8502,2407.0428,23.272,Club/Party Rap
3115,136.02,1284.0396,1.2474,0.3254,0.8707,30.1392,2342.691,39.2617,Cloud Rap/Experimental
3116,119.99,1231.528,1.1429,0.2948,0.9143,26.9458,2098.7038,33.5863,Club/Party Rap
3117,146.11,1215.3306,1.2789,0.2786,0.8671,23.6192,2410.0802,32.4538,Introspective Rap
3118,132.64,1187.8144,1.1498,0.2868,0.9492,32.9603,2019.587,32.8241,Club/Party Rap
3119,116.84,1595.5381,1.2717,0.2395,0.8837,33.2426,2547.053,26.2008,Club/Party Rap
3120,112.51,927.2616,1.2232,0.3008,0.9196,28.4087,2502.878,34.9865,Cloud Rap/Experimental
3121,122.54,1733.2306,1.1703,0.2876,0.8913,37.526,2398.8642,33.0458,Club/Party Rap
3122,141.85,1116.5329,1.1597,0.3061,0.9236,29.5213,2392.8509,36.8099,Club/Party Rap
3123,120.01,1169.9771,1.1733,0.111,0.8209,13.1048,2240.2894,9.4646,Club/Party Rap
3124,143.76,821.6938,1.3244,0.2779,0.9143,20.6956,2808.4842,31.2763,Club/Party Rap
3125,89.82,590.6937,1.2635,0.2328,0.8422,12.7854,3073.9853,25.6602,Club/Party Rap
3126,129.85,1059.6512,1.3453,0.293,0.9019,25.388,2481.0355,33.9134,Club/Party Rap
3127,96.83,1144.9926,1.4151,0.2614,0.9317,30.0615,2776.484,29.4926,Club/Party Rap
3128,102.32,1865.504,1.2253,0.1241,0.692,10.7129,2720.4196,11.6357,Lo-Fi Hip Hop/Chill Rap
3129,114.88,1078.7311,1.1014,0.2781,0.8492,27.5228,2819.2958,33.8177,Cloud Rap/Experimental
3130,116.27,1695.4019,1.1279,0.3211,0.8601,29.2154,2595.7359,38.018,Club/Party Rap
3131,122.97,1123.6332,1.3075,0.2752,0.9386,27.9071,2456.0036,30.8471,Club/Party Rap
3132,122.7,690.8561,1.2639,0.3234,0.9258,27.5943,3518.6525,38.7297,Club/Party Rap
3133,139.75,1931.6082,1.2778,0.2653,0.8788,30.8723,2169.197,29.5373,Cloud Rap/Experimental
3134,144.67,1088.0865,1.2917,0.261,0.8993,20.7491,2735.6543,29.8059,Introspective Rap
3135,92.88,1360.4579,1.3436,0.2798,0.9133,23.8579,2644.8153,32.961,Lo-Fi Hip Hop/Chill Rap
3136,162.62,1769.0087,1.4884,0.2261,0.8523,29.5449,2288.0812,23.5072,Club/Party Rap
3137,120.01,1070.3962,1.1612,0.0521,0.8924,7.2704,2365.5965,3.3498,Lo-Fi Hip Hop/Chill Rap
3138,117.71,1197.3483,1.3428,0.2912,0.9,33.2908,2690.122,33.9342,Club/Party Rap
3139,129.82,949.0351,1.2921,0.3484,0.9234,28.7286,2714.7818,42.4514,Cloud Rap/Experimental
3140,132.85,952.796,1.1097,0.2696,0.9208,24.903,2451.0758,30.538,Club/Party Rap
3141,133.96,871.9638,1.2728,0.1434,0.8723,12.3377,2678.5079,12.9653,Cloud Rap/Experimental
3142,90.01,1011.828,1.1626,0.1972,0.8371,18.1479,2758.1902,21.7904,Introspective Rap
3143,133.6,1435.8852,1.2122,0.2489,0.9119,30.6293,1699.933,26.6346,Club/Party Rap
3144,126.01,1130.5061,1.1472,0.3022,0.9158,33.407,2093.9735,34.8941,Club/Party Rap
3145,111.74,2997.473,1.3654,0.1832,0.822,34.0915,1565.3568,18.0909,Introspective Rap
3146,129.79,851.6503,1.3301,0.3555,0.9277,29.0318,2704.1283,44.1444,Club/Party Rap
3147,99.78,920.1432,1.3244,0.1226,0.9455,12.9569,2833.2703,10.3198,Club/Party Rap
3148,79.11,1847.2543,1.3414,0.2692,0.8883,28.1703,2240.5391,30.0118,Lo-Fi Hip Hop/Chill Rap
3149,114.96,410.1079,1.1891,0.0957,0.9234,6.542,3010.6143,7.7004,Introspective Rap
3150,95.0,1343.7394,1.2342,0.1775,0.8656,19.5129,2743.0496,18.0128,Cloud Rap/Experimental
3151,150.37,870.2947,1.2081,0.2634,0.9509,23.414,2373.0913,29.0683,Lo-Fi Hip Hop/Chill Rap
3152,79.83,602.7165,1.1851,0.2752,0.912,20.7025,3304.185,31.0817,Cloud Rap/Experimental
3153,150.05,1268.4163,1.2752,0.2278,0.884,26.6758,2474.2193,23.9077,Trap/Drill
3154,164.01,1785.0579,1.3736,0.2574,0.8079,26.2422,2405.9078,29.5292,Club/Party Rap
3155,142.93,786.7223,1.3636,0.3407,0.8734,22.8713,3253.2021,41.1623,Club/Party Rap
3156,155.37,2592.6487,1.3051,0.2098,0.7996,31.8265,1953.9675,22.0745,Introspective Rap
3157,139.96,2982.7972,1.4234,0.1804,0.7404,20.6157,2456.6573,18.3955,Club/Party Rap
3158,140.28,765.3815,1.2482,0.1247,0.9578,14.3761,2267.3368,10.913,Club/Party Rap
3159,80.98,2244.0876,1.3454,0.1963,0.8854,26.4909,2348.3616,20.2203,Introspective Rap
3160,90.17,140.7022,0.1893,0.0379,0.9941,3.1661,491.2475,3.8823,Lo-Fi Hip Hop/Chill Rap
3161,143.1,2568.6199,1.1905,0.2736,0.8538,41.4798,1944.8156,29.7725,Club/Party Rap
3162,89.97,1180.2353,1.2328,0.2673,0.9415,33.3709,2150.6108,29.3314,Trap/Drill
3163,77.99,1288.1098,1.2847,0.2571,0.9215,30.2608,2532.7558,27.984,Lo-Fi Hip Hop/Chill Rap
3164,77.81,1438.2591,1.2587,0.2033,0.9289,21.4578,2314.0992,20.9119,Trap/Drill
3165,150.22,1480.598,1.2689,0.2579,0.9209,27.9979,2559.3245,28.8025,Cloud Rap/Experimental
3166,146.28,1419.5058,1.2922,0.2758,0.9107,31.9141,2564.0285,29.9022,Lo-Fi Hip Hop/Chill Rap
3167,143.03,772.6651,1.2522,0.1761,0.9561,20.0102,2652.6307,16.8937,Trap/Drill
3168,142.8,2060.9206,1.3429,0.1975,0.8762,28.5683,1906.2293,19.7853,Introspective Rap
3169,163.09,759.4254,1.3833,0.2936,0.9114,18.0999,2933.7497,34.168,Trap/Drill
3170,112.34,2468.3542,1.235,0.2235,0.8822,40.1045,2145.3386,23.667,Trap/Drill
3171,126.21,1765.6039,1.211,0.2242,0.9051,32.6539,1860.8944,22.9802,Trap/Drill
3172,129.74,2064.1813,1.185,0.2733,0.8488,34.2655,2053.7959,30.5496,Introspective Rap
3173,144.59,1218.6379,1.2302,0.1111,0.896,18.8502,2220.9088,9.1058,Club/Party Rap
3174,129.51,2737.6515,1.2389,0.1781,0.9078,32.6981,1862.1521,16.9916,Cloud Rap/Experimental
3175,86.97,2136.3737,1.2158,0.2615,0.9102,39.7934,1953.4877,28.2625,Lo-Fi Hip Hop/Chill Rap
3176,143.05,1470.0559,1.4137,0.2403,0.861,13.6865,3631.6723,25.6608,Club/Party Rap
3177,77.4,4710.7121,1.3216,0.2147,0.6811,39.9527,1548.0346,21.6532,Club/Party Rap
3178,133.93,3534.322,1.2282,0.2236,0.7785,40.7185,1555.092,23.3232,Lo-Fi Hip Hop/Chill Rap
3179,80.39,1803.4277,1.2608,0.298,0.9044,41.859,2776.4603,34.0572,Cloud Rap/Experimental
3180,132.06,615.3751,1.1577,0.2045,0.9168,13.736,3079.1835,22.2661,Trap/Drill
3181,150.23,1001.3937,1.3873,0.3193,0.9019,25.2588,2515.5465,38.0025,Lo-Fi Hip Hop/Chill Rap
3182,132.87,1594.4286,1.2177,0.1389,0.9179,17.6225,1694.3864,12.3487,Lo-Fi Hip Hop/Chill Rap
3183,140.0,1229.0954,1.139,0.2271,0.9233,24.102,2030.1299,23.8324,Trap/Drill
3184,172.27,1249.5792,1.2145,0.2637,0.9071,27.7267,2323.7672,29.1369,Club/Party Rap
3185,166.06,939.9939,1.1088,0.2773,0.902,25.7267,2267.4552,30.9221,Club/Party Rap
3186,94.91,1464.4969,1.2047,0.2615,0.907,31.3001,1822.1648,28.3445,Lo-Fi Hip Hop/Chill Rap
3187,120.04,600.6006,1.0469,0.0617,0.9164,8.0314,1936.2732,4.1002,Introspective Rap
3188,151.91,1153.3882,1.0428,0.3025,0.9166,29.9446,1603.2681,34.3777,Lo-Fi Hip Hop/Chill Rap
3189,139.83,1305.4581,0.9641,0.1568,0.8536,24.7062,1114.2545,15.1289,Club/Party Rap
3190,155.17,1475.8138,1.0836,0.2193,0.9084,31.4244,1806.2663,22.9905,Lo-Fi Hip Hop/Chill Rap
3191,178.21,1109.9431,1.2515,0.295,0.9406,37.7636,1937.4559,32.9658,Lo-Fi Hip Hop/Chill Rap
3192,120.06,962.7371,1.0056,0.2809,0.9222,25.7436,2082.5693,31.5194,Lo-Fi Hip Hop/Chill Rap
3193,172.27,1159.6328,1.219,0.2746,0.8873,32.2122,2136.5206,30.7988,Club/Party Rap
3194,155.45,1385.8171,1.1197,0.2017,0.9114,24.3764,2019.594,20.2457,Lo-Fi Hip Hop/Chill Rap
3195,93.91,618.8113,1.2463,0.2043,0.9323,14.6606,2085.7794,21.6689,Lo-Fi Hip Hop/Chill Rap
3196,89.05,2125.2695,1.2197,0.1732,0.8695,28.376,1490.3014,16.5074,Club/Party Rap
3197,162.13,1315.2838,1.3835,0.2685,0.9308,32.6632,2201.831,29.5418,Lo-Fi Hip Hop/Chill Rap
3198,88.99,1037.0355,1.1792,0.2561,0.9168,29.274,2023.037,27.809,Boom Bap/Classic Hip Hop
3199,92.0,2011.9001,1.0272,0.1641,0.8708,23.7019,1598.7188,16.2745,Lo-Fi Hip Hop/Chill Rap
3200,92.05,1222.7497,1.1038,0.2144,0.9251,28.2788,1896.4159,22.2053,Trap/Drill
3201,99.94,1265.195,1.1455,0.2691,0.8825,25.4172,2305.8803,29.8019,Lo-Fi Hip Hop/Chill Rap
3202,90.91,1839.1275,1.345,0.1666,0.889,22.6276,1939.5052,16.379,Club/Party Rap
3203,128.15,972.3556,1.036,0.2647,0.9198,29.8326,2092.4888,29.2315,Boom Bap/Classic Hip Hop
3204,150.07,861.155,1.209,0.2822,0.9564,27.2582,2139.6063,30.9555,Lo-Fi Hip Hop/Chill Rap
3205,73.06,1206.1859,1.1152,0.1855,0.8938,22.1827,1740.2997,18.6052,Lo-Fi Hip Hop/Chill Rap
3206,112.78,785.2816,0.9363,0.1383,0.2627,18.0261,1370.8715,11.9129,Lo-Fi Hip Hop/Chill Rap
3207,91.98,1119.4254,1.0934,0.2075,0.8479,18.4587,2005.7716,22.2729,Club/Party Rap
3208,84.84,1478.9121,1.1251,0.2825,0.8978,32.4664,1730.6712,31.572,Lo-Fi Hip Hop/Chill Rap
3209,84.89,1960.7873,1.1987,0.1953,0.9011,35.4279,1719.5862,19.5871,Club/Party Rap
3210,108.0,1216.202,1.2082,0.2585,0.8445,26.4283,2144.2766,29.155,Lo-Fi Hip Hop/Chill Rap
3211,120.78,814.0104,1.0759,0.1351,0.2861,9.1005,2584.1962,12.9687,Cloud Rap/Experimental
3212,83.71,858.4765,1.1961,0.2336,0.907,25.5957,2343.4056,25.4635,Lo-Fi Hip Hop/Chill Rap
3213,89.02,1629.0029,1.2074,0.2013,0.9035,24.7656,1782.795,20.7461,Club/Party Rap
3214,84.91,1262.8377,1.1641,0.2382,0.88,30.7004,2294.9271,25.8399,Club/Party Rap
3215,155.95,774.2807,1.2983,0.2851,0.941,24.8696,2574.9375,31.9706,Lo-Fi Hip Hop/Chill Rap
3216,91.36,1569.7423,1.1999,0.1903,0.8954,26.5741,1774.0056,18.9409,Cloud Rap/Experimental
3217,93.97,863.3444,1.2162,0.2814,0.932,24.1132,2240.2396,31.6691,Cloud Rap/Experimental
3218,128.04,1162.9147,1.0846,0.2096,0.8752,19.7055,1792.0703,22.0411,Cloud Rap/Experimental
3219,86.86,1274.2386,1.2699,0.1539,0.9047,19.1308,1577.8703,13.8088,Lo-Fi Hip Hop/Chill Rap
3220,120.02,775.6901,1.1182,0.2006,0.9568,23.6908,2303.2171,20.2565,Club/Party Rap
3221,104.85,1067.9855,1.1345,0.279,0.8968,26.2342,2005.8516,31.4067,Club/Party Rap
3222,98.78,1227.404,1.1812,0.2606,0.9375,33.4788,2227.9592,28.7254,Lo-Fi Hip Hop/Chill Rap
3223,90.52,2586.1932,1.3149,0.1494,0.8463,26.9219,1729.7139,13.4647,Cloud Rap/Experimental
3224,75.87,1194.9616,1.0437,0.0513,0.8503,9.4129,1695.4679,3.2303,Lo-Fi Hip Hop/Chill Rap
3225,129.44,1129.7325,1.0528,0.0253,0.7554,3.933,1598.6792,1.3413,Lo-Fi Hip Hop/Chill Rap
3226,95.86,1387.3095,0.9087,0.1449,0.8973,18.192,1549.5908,13.1093,Lo-Fi Hip Hop/Chill Rap
3227,135.11,1373.5854,1.1395,0.2011,0.8613,28.9877,1793.2017,20.9851,Boom Bap/Classic Hip Hop
3228,110.0,779.7895,1.2411,0.2734,0.9522,26.1667,2300.1895,29.8993,Lo-Fi Hip Hop/Chill Rap
3229,89.96,1198.0887,1.2544,0.2731,0.8864,28.8382,2183.9763,30.8103,Trap/Drill
3230,143.89,1621.0279,1.2133,0.1756,0.8801,23.6582,1773.5059,16.9926,Introspective Rap
3231,123.3,1284.7305,1.0553,0.1622,0.9266,19.0213,1609.9076,15.4196,Lo-Fi Hip Hop/Chill Rap
3232,68.01,796.9386,1.1861,0.2258,0.9552,23.9048,2014.565,23.3121,Lo-Fi Hip Hop/Chill Rap
3233,89.91,2524.4706,1.2808,0.1592,0.8699,28.0231,1849.2177,15.1382,Club/Party Rap
3234,143.72,914.2135,1.1284,0.2107,0.937,20.5065,1997.5716,21.8226,Lo-Fi Hip Hop/Chill Rap
3235,93.95,838.8484,1.1508,0.285,0.2529,29.676,2120.7843,31.7578,Lo-Fi Hip Hop/Chill Rap
3236,114.98,1098.1959,0.8926,0.2214,0.8951,24.5277,1605.0888,23.4894,Lo-Fi Hip Hop/Chill Rap
3237,91.99,1234.9701,1.2027,0.2932,0.9258,35.4954,2130.2181,32.9854,Lo-Fi Hip Hop/Chill Rap
3238,88.98,1239.1913,1.3273,0.2359,0.9409,24.6123,2558.9525,25.7131,Club/Party Rap
3239,86.0,767.8575,1.0561,0.2138,0.9323,19.8624,1850.5856,22.2142,Lo-Fi Hip Hop/Chill Rap
3240,155.36,1331.0478,1.1647,0.25,0.8836,31.063,1749.7974,26.9653,Lo-Fi Hip Hop/Chill Rap
3241,98.02,1471.7969,1.371,0.2899,0.8534,29.641,2208.3272,32.7681,Cloud Rap/Experimental
3242,108.02,968.9509,1.1198,0.2505,0.956,33.3664,2188.4807,26.7188,Lo-Fi Hip Hop/Chill Rap
3243,92.68,1099.7212,1.1751,0.2609,0.8744,29.6707,1880.105,28.8562,Introspective Rap
3244,125.92,3000.2835,1.4165,0.1592,0.8178,27.3742,2140.4943,15.1482,Lo-Fi Hip Hop/Chill Rap
3245,99.79,1194.3893,1.174,0.2645,0.8211,28.3048,1862.3762,29.1572,Lo-Fi Hip Hop/Chill Rap
3246,178.21,675.6556,1.1924,0.2963,0.9649,29.8485,2488.4937,33.2317,Lo-Fi Hip Hop/Chill Rap
3247,99.99,778.0891,1.2128,0.2451,0.9484,21.0215,1855.1606,25.9632,Lo-Fi Hip Hop/Chill Rap
3248,83.96,2011.8115,1.2037,0.1961,0.8905,33.0239,1770.2596,20.0291,Cloud Rap/Experimental
3249,79.85,548.2625,0.8445,0.1694,0.9486,18.8478,2346.3955,16.7237,Introspective Rap
3250,84.49,1065.34,1.2121,0.22,0.9048,24.3357,2198.1569,23.632,Cloud Rap/Experimental
3251,136.9,761.5284,1.0839,0.2308,0.9427,17.1732,2268.8781,24.6357,Boom Bap/Classic Hip Hop
3252,142.11,858.062,1.179,0.2158,0.9273,24.1881,2024.0607,22.0288,Boom Bap/Classic Hip Hop
3253,100.02,1643.61,1.1771,0.2064,0.9195,32.4972,2052.5952,21.6369,Lo-Fi Hip Hop/Chill Rap
3254,90.84,900.9547,1.1727,0.2226,0.9239,22.4444,1853.1737,23.3802,Trap/Drill
3255,95.69,868.1522,1.1446,0.2546,0.8905,21.6562,1806.6613,27.8492,Lo-Fi Hip Hop/Chill Rap
3256,94.0,2101.0843,1.2362,0.1143,0.8511,15.8294,1806.6622,9.8199,Lo-Fi Hip Hop/Chill Rap
3257,129.97,1466.4033,1.3736,0.2038,0.9356,22.0394,2420.1864,21.0567,Lo-Fi Hip Hop/Chill Rap
3258,84.88,1072.3073,1.1231,0.1502,0.8657,17.5695,2014.0352,14.4712,Lo-Fi Hip Hop/Chill Rap
3259,87.96,1231.1966,1.1684,0.2,0.2488,25.679,2068.3685,20.2876,Lo-Fi Hip Hop/Chill Rap
